id,previous_weight_lbs,current_weight_lbs,height_in,gender,score,photos,first_image_aspect_ratio
1uhc6b,235,135,66,true,2684,oTudVGc,2.0
1v74uh,240,160,67,false,28,"tFcUHOih,VKeDgZo",1.33
1viqsc,265,185,75,false,388,"5AFmrFf,FRNhRg3",1.36
1vvwdm,225,142,62,true,306,"3Lpk4jA,9Mxdefk",0.44
1vr03t,210,165,70,false,43,"51dCyne,avTD4qx,g4DJUnD",0.47
1wg1e3,345,225,74,false,9,Ufpas30,0.99
1x1sws,280,255,72,false,28,"OOUC4RA,zvbIcPy",0.75
1x0t94,196,149,69,true,587,9Dht4Gc,0.85
1y2q7u,315,185,74,false,142,"N0vAzaW,ACOOO07,7QXKDJU",3.79
1y1x3r,242,199,71,true,20,FTXPehz,1.79
1y09bm,250,150,67,true,0,"sR6tFHo,6mj75Bd,muj9ZqK",1.56
1y08qe,370,175,70,false,218,"KefX6tK,YSqwEqS",1.59
1xz5rp,178,136,66,true,1026,"AUdegM4,0cZelO7,PJ1HJXN",2.47
1z7te0,300,150,64,true,1552,Ut0TCUe,1.0
1zeq9s,330,330,73,false,14,0Cxjnk8,1.01
1z8nto,260,198,64,true,56,HdpRtMc,1.0
20cpmh,362,260,74,false,207,V5NZQA6,1.18
208s3f,177,138,62,true,107,"GOfeVFG,OH8mi3F,06tXsdq,SiveiGk,bddiigI,2Zckb6Y,LVmrXyZ,z1YhtA9,YQSQPIv,kYL7KkH,21EOGp6,UJK93jZ,VqLUF0j,bgn82UH,JLg3S4m,D4YRhOh,rCpYSaB",0.74
20wq0k,182,182,64,true,3,jsgaAhn,1.72
20u7cl,260,216,65,true,55,4logeqn,1.04
20th9j,260,234,65,true,61,"NRMsVt9,GFz8C8W,FuPzycQ,d8UWkwv,e0k4w63,Ydfc7tF",0.67
20rdma,297,260,77,false,116,"AdM03xR,EA5Llj6,7ZfvlVC,ZEnz3OI",0.75
20qu4v,270,230,77,false,220,"QtERbGi,yagT9BU",1.49
20otn2,386,259,67,true,598,f8iD7qc,1.0
20lfkm,275,205,75,false,639,"LHAivB1,39Gdg2x,qssk8Wp",1.25
20irt2,330,229,66,true,264,"D8Lq476,lv1BW0s,tXZPP48,BiYbscv,QlJmQem,NtwjhsF,o2nTvUy,VDTnE35,2uot4m2",0.75
225ggl,315,189,74,false,8,"mjFS3WT,Ukwqqzj,lt83sqE,paGWQHg,4lWrQeA,Sra9VfG,2R5xE46,7zTpkBe,KNHNFGa,ajuPMcX,CHdSiRM,jXMRBuv,Myqoxnk,rn2Qzxu",0.57
221mvj,312,262,76,false,27,oIcuhVD,1.0
21wqip,250,190,74,false,92,"oIijWZy,aosE8WC",1.33
21sphb,225,170,70,false,26,"CaARiPz,gIGebXJ,cOJp6DF,4SaW11q,IWYu2Kx,eMXhW2v",0.58
22l4wd,280,188,70,false,20,"QkqYSNp,QGkoLnb,SlgNjUR,7aWNxf0,OQF0gHZ",0.5
22kof7,316,224,73,false,21,ZFSzZPw,1.0
22a32l,160,120,62,true,61,S9GeKWH,0.78
2304rv,256,194,67,false,35,"j5SUCpz,iJBq0dY,MrOybFl",1.0
22oae0,310,299,70,false,95,"rnmNPm5,27Y0pwQ,TZqni6F,Qvr54W0,jRNtl74,jWaDxvU,YxmpCiW,aJd9z0T,9phpm11,9c0JEuR,ykPAN1N",1.33
23s85m,151,136,64,true,323,"nl0yt1q,pKMckdm",0.76
23s1z9,192,177,64,true,150,4iUYDXf,2.94
244yoo,268,168,67,false,79,oYST4u7,1.46
24me1u,156,114,64,true,424,"30YfDlx,gl82lMA",1.51
24fh4a,300,140,64,true,352,kIbeJEI,1.0
24wh65,252,202,71,false,12,"HIqRadI,D3ytXsQ,ClsR47u,rHvAnQb",0.56
24v2p1,265,254,71,false,1,PqlXeTW,1.33
24ukhn,245,185,69,false,60,"SDJn2kA,chZwpnq",1.33
24tilo,242,155,62,true,1051,"kd0YA3G,PoQ1WxO",1.41
25dkb9,227,197,69,false,63,"XkamiOW,QxkqZp3,Sycx3vT,FhHW8eu,MfFneu7,P8NZTZk",0.75
25cr4b,192,151,65,true,53,BNp3qZM,1.0
25adkr,236,171,69,false,54,"yFG1o5Q,abepsp4",0.81
25q2lb,193,174,64,true,10,"5ne3wDh,sJiUNgT,LrtjHsC",1.0
26885d,317,176,69,true,25,"I7uyXB6,HKzBh23,gXeDdI4,p2warPb,OVkIL9x",0.88
266j68,159,139,61,true,26,"RzWn4n5,so0fVhy,FwsTxAP,ez10gga",0.75
260u4d,240,170,67,false,7,"1hXZJf6,4nZje0M",1.24
2767bj,215,157,70,false,8,"54X0wck,lRIiYuL,4hQUelJ,mowiatN,VAcUOo8",0.86
274ccf,225,165,68,false,47,"bvjBqVe,rxasSev,ME1TgJc,jkpAxD4",0.75
282t6b,295,295,69,false,9,"iyLD9Ye,TiD8bKX",0.56
27y2va,255,210,67,false,72,OFQpyfN,1.01
28jzb1,235,195,74,false,3,2oKIqv8,1.33
29y49y,310,269,76,false,14,c3ENItA,2.2
2al7yj,180,145,61,true,665,6klgEMN,1.0
2aibk9,185,200,75,false,29,nGLxKxd,1.14
2ag9it,380,328,72,false,9,"ZGBNFyq,TK7Gby8",1.74
2axbng,220,160,65,true,227,"5oLCaQt,UbTu7vQ",1.96
2biksi,215,182,72,false,13,"Ph5b3jK,YUoJ8GQ",0.56
2baxxm,218,150,73,false,12,"jjLgSIX,4rhfYXx,Pb4Tq3l,NlbTY98,ldn8g1P",0.67
2br56p,270,218,69,true,41,"lbc1K6W,qAWDF3J",1.22
2bm7m2,127,116,62,true,67,PIblp9h,1.0
2ctp9x,240,180,74,false,9,mPL75UX,1.0
2crlw7,340,205,73,false,18,"b9Wdoc0,pcxDHqg,wT4Nxwd,eTatbNu,r6X6VCF",1.33
2cngwo,340,240,74,false,5,"35W8HCq,vYkSd5f,yYtviZ8,3KeQ73h,xwefXPs,5w6qOxz,MGESkok,ef6JPxg,qYnmeGU,8mAeYZ6,gnMUGCP,1VYVnLc,3RcqSOS",0.71
2cnbxa,384,239,72,false,2,"sAQg8ct,gXH1sPb,Yy8xb1j,xz1AAjS",0.87
2clwbx,252,172,67,true,153,F9c6nFx,0.79
2douin,330,198,66,true,226,"D8Lq476,lv1BW0s,tXZPP48,BiYbscv,QlJmQem,NtwjhsF,o2nTvUy,VDTnE35,2uot4m2",0.75
2e7obd,289,230,72,false,5,"oWhZRAv,tBilh6f",0.56
2e5kxk,290,205,75,false,1,kQFujaS,0.74
2e5cli,259,174,66,false,42,"vtzVWsl,TiGHiYj",1.0
2e4zke,260,200,68,true,199,lYzjUYF,1.0
2e3r9g,270,220,65,true,507,qh5Uoqa,2.0
2eku61,285,228,72,true,12,8Ex18uX,1.82
2ekr3m,255,159,69,false,11,"Cn3i3EY,3Iaolmk,NusMwwM,Cp2Kay2,oTTP14W,XdKgSGT,LsrbUpU",0.75
2eh41q,230,213,63,true,5,"GP9JkDG,Y4Wbk09",1.51
2expjf,209,138,65,true,19,"SO1bbXY,C7VNdek,klr9gqj,P3JJ0d7,kUHw6Cd",0.51
2fxucn,225,173,75,false,78,"bnWwumt,mkERAoC,yJDlDm4,onTMikm,IjQiaxB,Kg3QKKL,uiLupdR,gIj0Ig8",1.17
2fxm98,205,165,67,false,7,"aytwI6K,c4AFf45",0.75
2i0utk,287,258,74,false,4,"P3S9yOy,Kha7bCM,x5pFiAz,YCX51oK,oFEzLac,hva8DWO,pGh9RpU,BPTkhJl",0.75
2i0c0m,277,192,74,false,487,"0UWeiIK,ETOmYLG,Gye7Orx,ylgo1Pw,0tCshbN,gEGKR1K,nOn6Cq0,Mb1VaDM,5UVxmn0,JkcBoEg",0.75
2hmnr2,152,145,67,true,299,daPFWNF,1.88
2i5x91,201,157,72,false,12,"UNUWEIz,VgUBI96,N2H4ljS,aMhEq0X,j1kbKmr,5n7J98q,vFr6oSC,kbQs8Da",0.56
2i5im0,196,174,72,false,4,qwxyK2Q,1.0
2i39mw,217,187,71,true,152,J4VHAT0,1.0
2jds6g,235,170,70,false,10,"K1dyiKs,Kb3q8l9",1.13
2jmy2v,380,240,76,false,110,IwqYQIm,1.05
2k48u6,150,150,68,true,9,"KHU0UIG,uKoy7eC,Av3PGdX,zAlsRfF",2.4
2kuajo,270,138,65,true,131,"NtULgnO,5rLWUsj,9KH6ts4,OR26jqc,b8hZBTO,fwP9bFO,4Ml46iR,HchKvgX,zDcOrEl,QeaOzpr,L8Aayh2,AK9Muz1,F4TpOpf,rq7bacF,nq3eWdk,721vAin,MicopmA,raEKCSb,rhxwSzR",0.69
2krz6p,147,147,66,true,2,"CN0v6kE,4uq2YqO,23EgvkA,I3nRpMG",0.58
2kjdyv,230,160,67,false,8,"tV1Skzo,wjADP2X",0.56
2l9es3,225,187,60,true,721,"nFM14XL,gwkc28C,eqxB2dG,md57OuZ,ZgyWhYV,fhBzaox",0.59
2l6zqs,233,182,67,true,87,nfkrX29,2.23
2luy6g,440,352,73,false,66,VOOJonv,1.0
2lsq3g,300,195,69,false,166,"nFnYyhM,ZdT7hYI,W8bqxjI,NmyIwt3",0.67
2lrnxm,283,219,67,true,372,mQUC9yj,0.96
2lozob,305,175,73,true,959,"bvQBEpY,qoSbc0N,WNCbKoV,DhxunK2",1.01
2lop9s,238,174,68,false,86,"Vi5A88J,Lb2arnL",1.35
2n68jr,172,141,67,false,113,"jmFndFB,6z2d0oV",1.33
2n06af,230,139,60,true,339,"GCoVaFd,UfhzwOF,xuH857D,svV5UyN,j7J7w6B,FHxdOSB,xnqkMZ7,8BciXQy,Q1RXKPi,QnJPK9t,G8HWMfI,7FZNA5v,SPL7KmD",1.5
2mxuxr,265,197,67,true,14,0dMOq2t,1.02
2omuup,238,171,71,false,87,"IQT57Jd,yOc5XXJ,4yRALrW,gRHe0SZ,IMOkyPo,fyjctDJ",0.75
2pcv0b,198,152,68,true,138,"U0u7wlb,KALUlGF,58m4rtf,cAnNxFF,wiG1VGP,R6CQMlK",1.0
2pqx32,230,199,63,true,22,a4hKe4g,0.75
2plywv,205,170,68,false,2,"rXzobSl,6E9ajYU,BcPuDcn,ApxUfQb,jITKLDN,vu3XSFH,rKmdJsl,vXU9Djz,uHQCxGR,Uoo63u5,bjK5RyO,0qolsnA",0.75
2qcbvo,196,196,67,true,55,Gl1fj2H,1.0
2q73l1,295,191,73,false,811,"yUZJDMh,YY8HPyt,5r2BpMP,rHqIrDH,zzOTlxE,T4ewQUc,OFuVhbT,mjl0Uy9,yveyFTg,wdQHTTE",1.13
2r5qcy,356,250,68,true,21,CGDwqFe,1.0
2qz4pj,175,101,71,false,76,"3r18U4f,6565eew,6AVVOxK,auGLrNG,8Co4VY9,WqzCva2,tmaRJzZ,xoN26sX",0.51
2rtq40,160,170,67,true,45,"Rb99gJG,Vm87fLI,LQh1KSI,oCZzqdL,Pb0GF6i",1.0
2rmizv,298,216,71,false,324,"akTTW8L,8hItzJ6,w1n4xVd",1.79
2s4zed,300,300,70,false,2,"q8ZhWqJ,lGWozfQ",0.56
2s2rb6,301,195,71,false,152,"UeCsGKL,5QhLLz9",1.33
2syird,177,125,65,false,54,"35kho45,O82Mkaq",1.25
2sji7j,170,180,67,false,58,"ws5xMSN,YULFxpW",1.0
2tftho,240,180,65,true,78,"aDhLX00,vkVzYCH,XMYQ1JC,sUrZtHB",0.53
2t7uhn,285,240,74,false,25,"rIYqUfZ,wLKNm7M,A1PVGmg,ugbmDDA",0.74
2txs0u,225,155,67,false,63,"ZQ1xaBi,qZTfwDi,kIm9Gh2,nRF9Mdr",0.75
2tkq0v,175,137,69,true,455,Hl0jGWp,1.5
2ulrxc,145,127,62,true,8,OH3J7gs,1.0
2v4ep7,271,181,74,false,93,"qjK3rZV,r4UHqUR,DGUg5b6,WXP0Glr,MDQj4H1,36GXTyI,6rr8xmu,ZpXil7C,DJRNKX5,jOoikW1,pwdnGik,K7I1ZY9,SMFhb8D,lsDnkqX,sBM4h8f,0UDV3BS,TDnivNB,KqEjSUB,AiOvx3x,LKcyxIX,pkorAdH,HQxDPFk",0.62
2vx3np,286,179,73,false,280,"5b7eDig,KHPEyR9,ZwGVDgn,QxTqubL,DaM3iNW,zLMXuvZ",1.07
2vvlms,275,174,71,false,97,"1S7x5oh,UciPHfW,eLrgu2Z,N1vV9cz",1.78
2vuhgg,360,200,68,false,88,"ri0TxjY,g7oiI0Y",1.68
2wnoko,283,204,67,true,620,kSjCyE2,0.55
2wno0d,200,140,70,false,41,"Bh8yDXh,LO2NuV0,cNm7E5P,AcKX5vB,JCQ3gYt,LUCancv,6aCm2S8,bbHN2QV,61O43Qt,Lj2uWE7,mkv3YZr,bMGfzad,jhp61Ir",0.75
2y1qdw,265,240,66,true,88,EzljGdh,1.33
2xvkas,295,174,73,false,133,"04b5e0h,GsWJQMk,AcVascA",0.56
2ylrid,247,196,67,false,20,"WVDfQ0Q,569YJRh,cM6QFxB,vvVIl1z",1.33
2z4dne,385,245,71,false,676,1tUdfZi,0.97
301tg8,302,266,70,true,131,nRtqbax,0.59
31bre2,222,185,69,false,22,"YH5WoOY,PEJQ4ZQ,8LGASt9,ZFIXJti,KWz4QIj,XYaciHY,Z2ZVWsw,p8Cg4aK,neynF7v,9bibB3J,AzWN5CF,I5PsV4r,4RQQ2Ap",0.36
30x3wt,125,125,61,true,3,"1Sj1gZL,jmuGJdk",0.61
320scn,220,170,69,true,1069,"Ng0L7zz,RSJSICV,wivppuL,fuGFJhf",1.33
31qgrs,195,195,70,false,9,"WGn9fhJ,qIh8raA,KISpZX0,KpYtUxb",0.79
32r58p,192,192,70,false,8,NdkIGRF,1.0
33mgw5,220,180,63,true,8,SRJjeah,1.0
33rorr,230,155,72,false,6,gdRxdBZ,1.5
34sl7c,220,188,69,true,22,"4YTn43K,bQcIVb3",1.5
34ruxe,180,136,61,true,140,BMnh4L7,0.75
34r5cm,331,238,75,false,21,"DrGny8b,OZhKXVx,48P2prX,U3ORmoP,Uzaw6cg,1SUn4Gf,c3y4EKd,ePV9zp0",0.89
36ar1s,260,170,66,true,244,"ElI7CHV,U6h1gMg",0.48
374yk4,275,172,68,false,10,"MpbVy4g,FELa4g1,TbrAEiR",0.69
372oxo,200,150,61,true,78,"3TfwWkN,qyQjZIT,eT0xouX,D6ERZQJ,Arpzmow",1.0
370z5x,150,160,69,true,336,"wQbeyUj,N40fW1d,T0lECCY,2MMpKWv,MXGLKmU,8AWuCnJ,YTDYW3C,Kjqan5T,cwjUkiX,rrToz5Q,fjGNtHJ,Idqs31C,1C6x9bY,x8xJqrk",0.75
36oqf6,146,137,62,true,25,"gL8DyO6,lGuqUPN,tlCiJYJ",0.44
38e9sc,214,176,73,false,20,"ReVWZEB,MagOgAt,AaqouV6,lovYRCn",1.0
38da4l,150,150,64,true,38,"SCsaygV,q4zEVgi,sgGgU0K",1.06
37vhxu,285,190,70,false,96,"pWN8iZa,B8DfVms,f66Dt9D,zkROYxF,94bHMt3,PWTb3LW,UF2yojd,9X3hy6g,VF7PUws,bJQElxN,6CVKtBp,galJcxk,Lhb5GAl,q7L99LC",0.56
37tlt1,398,323,75,false,108,5XjP1QD,1.38
38yr09,181,141,68,false,94,"Wkbo3ux,ivxnN7J,1jbTy5h,3IPfmIl,x1VEUfH,jNAMG44,VzBMW8P,HNerEkq,mn72qzR,Ug0W1VF,yBIoO62,FwTa1XQ,1dE0BoJ,ilCq4SM,iczveC8,mfLayXG,gjSLXBL,69XloDv",1.33
38ua9n,238,186,69,true,114,d7sYj6J,1.0
39mr0i,270,198,71,false,20,"fw24Tjn,rdQgAG9,Sx7w182,Vc3TOPn",0.56
39lazv,248,175,67,false,49,"rYZzHib,IaHfwLm,XfF39k0",0.46
39jof8,252,160,70,true,804,"31QwiZr,luRweh9,HwyO8xl,G1lLR15,9Z9XCJE",0.69
3as138,146,133,62,true,163,"gL8DyO6,lGuqUPN,tlCiJYJ,ACXAMhq",0.44
3agtqw,335,263,72,false,42,"4UuHbIR,wfzrGqj,lCSstKy",0.56
3by0vb,217,190,64,true,71,4fdXpc4,1.54
3bwyos,283,179,67,true,223,Ljy0yR7,1.45
3bux3l,253,167,71,false,1735,"mQi95z7,hLHAmlO,6SlP1VL,6BLBOvr,LbNXL5K,pbeT5HD,NUNV8ms,mwQhMy9",0.79
3bjvoe,177,155,60,true,44,FF2OPJI,1.0
3bjcsj,172,141,67,false,18,"jmFndFB,6z2d0oV,gXy3TKi,Faf6RwA,VxXzgkV",1.33
3cfx6m,254,180,65,false,12,Kj5QrP8,1.6
3c743h,170,124,63,true,1443,"9bn0Rez,x05F2B7,RP9JWRW",1.15
3d30sd,185,140,67,true,277,"MkVxkcQ,2jYHIW8,QXDqvgc,by1LmXK,Rdx85JH,BCwOpMQ,qI9eo0M",1.52
3d7epw,215,179,67,false,84,"UsO7IQZ,aeA62td",0.75
3ds5uc,222,168,70,false,18,807ouFe,2.27
3egeh7,190,178,72,true,56,kjDndgF,3.0
3eg68o,296,185,74,false,128,"NBvbvKX,hQbEls1",1.18
3eekhw,322,299,73,false,24,"rO4aLFk,0QL4Pna",0.56
3fjxlg,294,257,70,false,16,"Kkxbppw,tMA1IgG",0.56
3faw98,239,191,66,true,177,"nEIjkO9,Mg2tC0l",1.33
3g7c7h,180,140,60,true,143,"0bfQg0m,cFs4GPJ",1.0
3hxm7c,295,205,68,false,7,ydgaTuN,1.5
3hvhil,350,250,71,false,105,YMAolQF,1.71
3ilzki,200,160,69,false,30,"aGKuFAJ,9dBJMvp,8vGNLwo,Ajd2sfX,RZPmWD1,stalcA8,XJifwYW,0GOWEJ8,hMiX7YR,Yw7gecI,sZ44A18,yLSzLZY,MzazLKw,Pu3KKfg,O832lL6,tzh5q3A",0.56
3ibekc,241,181,72,false,117,"MBNr5DF,RXevnXY,cRtmumK,redde8Y",0.62
3ia534,297,215,76,false,53,"al3JQAP,ykKjdEZ,CrUwUy3,OQ9JQgj,Rd2NQB9,EiTLPRV,uVPhW2S,m3XKjgD,RUfqvpm",0.46
3i2dls,285,226,69,false,448,"fUlv6K9,O84KRzI",0.66
3j5chg,210,180,71,false,8,byY6k62,1.59
3j0mgu,220,180,72,false,127,4L0o9ES,1.56
3j0e6g,340,301,70,false,14,"yJGkq3h,jphfg2b",0.92
3izwaz,217,187,64,true,77,fASJsa9,0.88
3jq266,249,239,70,false,24,"kNVijnb,Te9DWBU,bMeJ4c5",1.5
3k3h0n,308,175,72,false,108,"Nv6yDwA,yFgmkKA",1.13
3ne7ma,210,170,72,false,11,"Ffwtzcm,KPTTFMM,MYUDI64,OszZr1l,I9GfAk9,aOhIgI2,r8ldICu",0.72
3na6ux,240,163,64,true,367,"pEI2LoP,cCruhcV,lHLHTk1,bx1cqhg,37uT8ly,fz0urg1,9BVsLga,H4AOJD5,u2nf8TT,EzYmBg0",0.56
3n9try,336,180,75,false,0,"Wm5dd7r,63vZC8q,0O2vzWm,3K3O1oO",0.75
3n8hcf,237,172,73,false,206,tpj7fC7,1.0
3o4hca,225,195,63,true,25,"yKriamI,QvcQcnm,PYUSxg8,5jNRbNe",0.56
3rk0e1,176,145,64,true,181,"ySQL1LH,O6PjIkA",1.0
3rdusa,375,273,79,false,243,u4stG81,1.29
3r1i8d,130,135,64,true,257,"qmnuZFf,i0h5eFN,ryFNxDU",1.5
3rxpvh,325,241,79,false,64,2ZqH9mm,1.08
3vud2i,171,136,69,false,7,"yL8DaWl,bpmnjsr",1.5
3xbov1,198,153,70,false,65,co9e12z,0.74
40nfwv,255,180,71,false,186,F3eZP5c,1.74
41jg5p,300,200,72,false,165,"8xzZwkH,xLAmI0i",0.52
415rem,234,234,72,false,21,"WURgSDa,lgNZa1g,HLi9Kny,euvJkE6,c5XtFxK,dQUrD9z,EmgQWXv",0.75
415gr9,199,199,70,false,48,"O8yoxy1,GslrYA4,w75R6GO,gHNGqgV,mfr57lm,nkNUIN4",0.96
42hgkg,270,227,75,false,64,"l9FIBBj,ARLPMlj,cghamjf,bmPUElH,WmDM71D,MlveTSM",1.0
44avf2,274,158,70,false,109,"hdUZsA7,xZEvdfU,6kZgwzo,0hZ81ew,haI5OGj",1.5
44zu8p,160,160,63,true,4,"4d2G4cP,LNlHMlI,05RLyNT",0.56
46hb8s,201,190,70,false,4,v7dTMyJ,1.73
v1g42,240,200,71,false,72,"39KNc,ucjsY,7zcZF,9uvOO",1.5
xsl5t,252,165,69,false,104,"nIjGU,IIJCz,KM6SV,ujIEY,ruqeL,vBELJ,1yAfQ",1.33
zgruh,280,210,76,false,113,sayXF,1.71
1277md,284,226,73,false,146,"0cYnB,CQhTN",1.33
126bev,370,175,70,false,535,"8AKYe,U0jCs",6.92
13j6xg,273,219,73,false,106,MFgdg,2.03
16wj6g,158,147,59,true,117,"0JdfdOp,WzVKeAa,0RNEp12",0.61
17l20d,364,240,71,false,268,"nCSztHm,HS2CpCZ,hbv2BDh,HtIlMeB,ySqzGL1,jz4xMZc,XPKPLk6,ZEKP8SA,vTZ3l2Y,nyvvmBM,lUiMcPE,5cHRzfr,jyivk9i,KIHF7MU,LGnjvbg,UPE914S,cr0XkUm,bzi7KAO,LANx1Rd,U8BOxlN,uqVJtVi,wOCZCsF,dkZ0NbH,pecHzdw,be6kUGI,YGWujPw,DsBXR7y,iPfbSTx,608h9ta,Dwjt4VY,GwEwE78,PJIvKlN,Gq6GBY5,91efLba,arJm14W,uYXtNFZ,Or2t2ru,UQjVIKt,PfL6NYW,NYuXX2k,Evjx23e,dQTKLlD,RjgwVil,tatvbLi,Vx6oA0B,ld8iVg6,ZcwCoaG,BJrVGht,m8CnSIj,f2X00f1,nug1fpV,JqECVoR,I9MSrWK,iEu22zq,Q0tDVLp,mEEl4V4,jaKJwvV,U3gytX9,A6PIWOv,hBz2b05,JAmudSx,QYW8DsA,YJgPvrX,ES8bRLl,7aJXXJL,kaQHOTJ,A4To9x4,Q3x3MEw",0.6
1adchl,265,245,73,false,9,"7DHuf3J,bmVkAmb,VrJ8hgN,BFODULm",1.33
1at5xr,253,223,73,false,5,"B1Aszud,4355yUD,PPE3uZn,YjRwMCb,9DqbAqM,MJxM9io,Qt1Xf9Q",0.75
1dlr9d,180,169,72,false,14,c2iIaAY,1.25
1dheig,179,159,62,true,182,HtpWg2S,0.25
1e47m5,241,217,75,false,14,"NUl7ohZ,OVsp0kg,baELCsS,4FF7MTJ",0.56
1flpre,143,135,64,true,5,"7WCnPbh,stR3aUU",1.0
1h9won,173,147,65,true,36,"ChmHzW7,sYsKU3Y,v17smpd",0.4
1hfqli,330,205,71,false,160,"QW8FJaH,kcnazgc",0.66
1hp6rx,235,212,69,false,9,"TNXIpuX,Bokcdij,m0XmdmK,BeqZPRV,BV2LDfU,ubMj48T",0.56
1jkn4k,305,220,74,false,148,oNio3h7,2.0
1ki86p,280,180,73,false,137,EVGX5eL,2.77
1lqgjw,220,170,73,false,84,jJVwVGM,3.2
1ma6iy,315,210,73,false,82,"zfcvTsM,v3ibdqD,SMtATOp,Pjx5TlI,UBM74dq,gTHGvNB,Cro4f5I,GqJtQof,wGHMokD",0.75
1nf2wn,163,123,65,true,127,"ZobW5x7,OZxYHBg,ZjKTxAZ,WI2ZNCw,ikSL0uN",0.75
1obe73,197,160,64,true,170,q4PGlBW,1.11
1ouy3y,330,220,74,false,74,"dxIIy2F,HO1AZeF,jhiOLqa,cDKMJk7,185SNnJ,3huuU08,hGt7ts4,HkdAGPv,ClydqIQ,WDI7jfh",1.34
1orfz6,240,191,62,true,28,"NjQm04Z,Xifdbsm,WBzSOij,fOWLPHi,AjHnctP",1.92
1rt530,190,163,68,true,94,tqTGTTF,1.0
1tcuo5,256,230,68,true,70,v7iftd5,1.32
1ubzn7,140,140,63,true,552,DknJ6a6,1.0
1u9kku,275,195,71,false,1267,GAhuqun,1.0
1u8q2c,250,210,72,false,150,fwr5L7a,1.55
1u8i4c,264,176,72,false,223,69eEI1O,1.02
1u6ejl,158,137,67,true,1699,hLlun4b,1.0
1uoehs,260,180,65,false,117,Z0NGCme,2.5
1w90bu,250,214,68,true,242,Rl8cTIO,1.01
1xb2v2,158,134,67,true,143,CcaO7OJ,1.0
20hd3u,380,187,68,false,336,"xqt5icR,hqC5RKr,gzFA8UH",0.68
20rvho,170,139,64,false,43,"7WsYvQI,QvNcC0p",0.64
21kubl,240,185,70,false,163,3GDVCXG,3.99
22740p,252,182,67,true,92,"s425tGc,SLjaFpw",1.79
225ffa,126,126,74,false,93,"mjFS3WT,Ukwqqzj,lt83sqE,paGWQHg,4lWrQeA,Sra9VfG,2R5xE46,7zTpkBe,KNHNFGa,ajuPMcX,CHdSiRM,jXMRBuv,Myqoxnk,rn2Qzxu",0.57
228gl6,250,196,68,true,242,1n7x6Xt,1.0
22x40x,175,145,64,true,138,"to5ujy6,OUekvjA",2.51
23zqzy,280,169,73,false,82,C5oLNjU,1.91
23zh4b,220,178,65,true,220,zsQi22Y,1.0
24ob4y,110,110,59,true,2,pMkMgdM,1.47
24grnd,208,200,71,false,7,"zJKf5ZA,Xfrz21W",1.37
257wgz,180,165,71,false,6,zyx5G4Z,1.6
25y46u,218,193,65,true,153,"bymbDNm,rfNw26w,Ej4SQcL",1.0
25pv2i,350,240,72,false,51,k2SgH07,4.14
28y8ss,310,230,71,false,81,GyaDtvR,1.44
2ah0o8,252,177,68,true,533,Q08ZxWT,1.04
2af31k,236,196,67,true,1358,IbCcq8z,2.0
2bh04b,171,158,66,true,60,"yOpDtwp,PTUYxBu",1.0
2cdewa,285,256,69,false,46,e8uyuy3,1.0
2c1wbh,195,195,72,false,1,M6ZasW2,0.91
2cn8xp,347,275,72,false,81,NQbvsCd,1.0
2dtes7,260,190,71,false,107,jtDaQg4,2.15
2dommu,240,179,65,true,127,6abx4cD,1.0
2ei712,205,210,69,false,35,"SQmfRct,hjzmtu5,6WsCrTj",0.77
2ey2qv,225,210,73,false,11,"Vt4vyxl,kXNSjA9",0.53
2gvgm5,245,296,66,true,185,SmzJt6M,1.0
2hk33t,250,190,68,false,129,"h46FoUJ,Nugrqhu,w9Lzq7H,KaZwQ4J,LiWeeCI,Cml7HAh,nKalbuM,3dZvoL7,UPYJYBM,Y4sxnuE,lE0O3uZ",0.95
2hauuu,212,167,72,false,6,08lSyh9,1.0
2h8hwf,252,202,72,false,229,zoYIaBP,0.98
2i06en,236,179,64,true,300,"16z01Yk,gdEGMP6,l3SLQjW",0.92
2hl4o3,316,316,78,false,22,NKbW7V5,1.96
2ifri7,350,318,68,false,65,OcrvAvN,2.67
2ivysn,345,297,67,true,340,DK3POYU,1.0
2n4o5y,252,159,67,true,508,Xqm6aFj,1.0
2qde8j,276,238,70,false,29,vIgsTFO,1.22
2r0xu4,266,266,73,false,35,"HMP52aM,AVhyHQq",0.62
2rnmtd,295,199,72,false,126,10HG98J,1.31
2sndw7,300,227,71,false,21,"PAa7jMr,hA6Ny9G,SRZEXxf",0.64
2umobf,240,190,68,true,417,"UBsfdEr,2NM9XZ0",1.0
2vt3gf,252,157,68,true,2113,8QUSHZ8,1.41
2vuchd,140,125,66,true,41,3EUXQYw,1.0
2wji6p,310,250,71,false,75,"8RKFRCH,uBEWuir,ozhs9dU",1.0
2wilpr,215,165,68,true,144,"rn2DjnQ,Xcr5edC,kBjQ1SS,rlbDOE5,Ex7Q8No,uR50W2J,599nuhU,Kk4qCtR,U751rX9,nePyR9Q",1.0
2x9rty,240,203,68,true,205,"i5f97S7,RGV2cfy,lAwNXC9,T4tUQf2",0.56
2x1v9h,190,135,65,true,413,"UuDBQm6,7YpM7u8,k5vhCD0",0.37
2y3mri,225,115,63,true,190,"pjxEs4w,yfSxPgA",0.55
2yqv77,245,208,75,false,55,"zlQE0te,ldVSoC6",0.75
2yp2s5,250,220,69,false,61,"5m5i2JR,LmJ8upb",0.56
